Adv_ID,CH-lvl,size,level_id,name,tier,snakes,path_mode,path_count,total_unique_solutions,solves_file,solve_count,tilebag_key,tiles_json
3946,,5x6,5x6-0A-BHY,BHY,0A,1,single,1,3,5x6-0A-BHY.json,3,DBx2_ET_HLx2_LC_LLx3_SH_UTx4_VL,"{""DB"": 2, ""ET"": 1, ""HL"": 2, ""LC"": 1, ""LL"": 3, ""SH"": 1, ""UT"": 4, ""VL"": 1}"
3947,,5x6,5x6-0A-BHZ,BHZ,0A,1,single,1,10,5x6-0A-BHZ.json,10,DBx2_ET_HLx2_LC_LLx2_LR_SH_UTx4_VL,"{""DB"": 2, ""ET"": 1, ""HL"": 2, ""LC"": 1, ""LL"": 2, ""LR"": 1, ""SH"": 1, ""UT"": 4, ""VL"": 1}"
3948,,5x6,5x6-0A-BIA,BIA,0A,1,single,1,11,5x6-0A-BIA.json,11,DBx2_ET_HLx2_LC_LL_LRx2_SH_UTx4_VL,"{""DB"": 2, ""ET"": 1, ""HL"": 2, ""LC"": 1, ""LL"": 1, ""LR"": 2, ""SH"": 1, ""UT"": 4, ""VL"": 1}"
3949,,5x6,5x6-0A-BIC,BIC,0A,1,single,1,1,5x6-0A-BIC.json,1,DBx2_ET_HLx2_LC_LRx4_SH_UTx4,"{""DB"": 2, ""ET"": 1, ""HL"": 2, ""LC"": 1, ""LR"": 4, ""SH"": 1, ""UT"": 4}"
3950,,5x6,5x6-0A-BID,BID,0A,1,single,1,14,5x6-0A-BID.json,14,DBx2_ET_HLx2_LC_LL_LRx3_SH_UTx4,"{""DB"": 2, ""ET"": 1, ""HL"": 2, ""LC"": 1, ""LL"": 1, ""LR"": 3, ""SH"": 1, ""UT"": 4}"
3951,,5x6,5x6-0A-BIE,BIE,0A,1,single,1,3,5x6-0A-BIE.json,3,DBx2_ET_HL_LC_LRx3_SH_UTx4_VLx2,"{""DB"": 2, ""ET"": 1, ""HL"": 1, ""LC"": 1, ""LR"": 3, ""SH"": 1, ""UT"": 4, ""VL"": 2}"
3952,,5x6,5x6-0A-BIF,BIF,0A,1,single,1,12,5x6-0A-BIF.json,12,DBx2_ET_HL_LC_LLx2_LR_SH_UTx4_VLx2,"{""DB"": 2, ""ET"": 1, ""HL"": 1, ""LC"": 1, ""LL"": 2, ""LR"": 1, ""SH"": 1, ""UT"": 4, ""VL"": 2}"
3953,,5x6,5x6-0A-BIG,BIG,0A,1,single,1,2,5x6-0A-BIG.json,2,ET_HL_LRx4_RC_SH_UTx6_VL,"{""ET"": 1, ""HL"": 1, ""LR"": 4, ""RC"": 1, ""SH"": 1, ""UT"": 6, ""VL"": 1}"
3954,,5x6,5x6-0A-BIH,BIH,0A,1,single,1,9,5x6-0A-BIH.json,9,DBx2_ET_HL_LC_LL_LRx2_SH_UTx4_VLx2,"{""DB"": 2, ""ET"": 1, ""HL"": 1, ""LC"": 1, ""LL"": 1, ""LR"": 2, ""SH"": 1, ""UT"": 4, ""VL"": 2}"
3955,,5x6,5x6-0A-BII,BII,0A,1,single,1,5,5x6-0A-BII.json,5,DB_ET_HLx4_LC_LRx3_SH_UTx4,"{""DB"": 1, ""ET"": 1, ""HL"": 4, ""LC"": 1, ""LR"": 3, ""SH"": 1, ""UT"": 4}"
3956,,5x6,5x6-0A-BIJ,BIJ,0A,1,single,1,9,5x6-0A-BIJ.json,9,DB_ET_HLx4_LC_LL_LR_SH_UTx4_VL,"{""DB"": 1, ""ET"": 1, ""HL"": 4, ""LC"": 1, ""LL"": 1, ""LR"": 1, ""SH"": 1, ""UT"": 4, ""VL"": 1}"
3957,,5x6,5x6-0A-BIK,BIK,0A,1,single,1,5,5x6-0A-BIK.json,5,DB_ET_HLx3_LC_LLx2_SH_UTx4_VLx2,"{""DB"": 1, ""ET"": 1, ""HL"": 3, ""LC"": 1, ""LL"": 2, ""SH"": 1, ""UT"": 4, ""VL"": 2}"
3958,,5x6,5x6-0A-BIL,BIL,0A,1,single,1,6,5x6-0A-BIL.json,6,DB_ET_HLx3_LC_LLx3_SH_UTx4_VL,"{""DB"": 1, ""ET"": 1, ""HL"": 3, ""LC"": 1, ""LL"": 3, ""SH"": 1, ""UT"": 4, ""VL"": 1}"
3959,,5x6,5x6-0A-BIM,BIM,0A,1,single,1,6,5x6-0A-BIM.json,6,DB_ET_HLx3_LC_LRx2_SH_UTx4_VLx2,"{""DB"": 1, ""ET"": 1, ""HL"": 3, ""LC"": 1, ""LR"": 2, ""SH"": 1, ""UT"": 4, ""VL"": 2}"
3960,,5x6,5x6-0A-BIN,BIN,0A,1,single,1,10,5x6-0A-BIN.json,10,DB_ET_HLx3_LC_LL_LR_SH_UTx4_VLx2,"{""DB"": 1, ""ET"": 1, ""HL"": 3, ""LC"": 1, ""LL"": 1, ""LR"": 1, ""SH"": 1, ""UT"": 4, ""VL"": 2}"
3961,,5x6,5x6-0A-BIO,BIO,0A,1,single,1,5,5x6-0A-BIO.json,5,DB_ET_HLx2_LC_LLx2_SH_UTx4_VLx3,"{""DB"": 1, ""ET"": 1, ""HL"": 2, ""LC"": 1, ""LL"": 2, ""SH"": 1, ""UT"": 4, ""VL"": 3}"
3962,,5x6,5x6-0A-BIP,BIP,0A,1,single,1,18,5x6-0A-BIP.json,18,DB_ET_HLx3_LC_LL_LRx3_SH_UTx4,"{""DB"": 1, ""ET"": 1, ""HL"": 3, ""LC"": 1, ""LL"": 1, ""LR"": 3, ""SH"": 1, ""UT"": 4}"
3963,,5x6,5x6-0A-BIQ,BIQ,0A,1,single,1,11,5x6-0A-BIQ.json,11,DB_ET_HLx2_LC_LL_LR_SH_UTx4_VLx3,"{""DB"": 1, ""ET"": 1, ""HL"": 2, ""LC"": 1, ""LL"": 1, ""LR"": 1, ""SH"": 1, ""UT"": 4, ""VL"": 3}"
3964,,5x6,5x6-0A-BIR,BIR,0A,1,single,1,2,5x6-0A-BIR.json,2,ET_HL_LLx4_LR_RC_SH_UTx6,"{""ET"": 1, ""HL"": 1, ""LL"": 4, ""LR"": 1, ""RC"": 1, ""SH"": 1, ""UT"": 6}"
3965,,5x6,5x6-0A-BIS,BIS,0A,1,single,1,6,5x6-0A-BIS.json,6,DB_ET_HLx2_LC_LRx3_SH_UTx4_VLx2,"{""DB"": 1, ""ET"": 1, ""HL"": 2, ""LC"": 1, ""LR"": 3, ""SH"": 1, ""UT"": 4, ""VL"": 2}"
3966,,5x6,5x6-0A-BIT,BIT,0A,1,single,1,18,5x6-0A-BIT.json,18,DB_ET_HLx2_LC_LL_LRx2_SH_UTx4_VLx2,"{""DB"": 1, ""ET"": 1, ""HL"": 2, ""LC"": 1, ""LL"": 1, ""LR"": 2, ""SH"": 1, ""UT"": 4, ""VL"": 2}"
3967,,5x6,5x6-0A-BIV,BIV,0A,1,single,1,15,5x6-0A-BIV.json,15,DB_ET_HLx2_LC_LL_LRx3_SH_UTx4_VL,"{""DB"": 1, ""ET"": 1, ""HL"": 2, ""LC"": 1, ""LL"": 1, ""LR"": 3, ""SH"": 1, ""UT"": 4, ""VL"": 1}"
3968,,5x6,5x6-0A-BIW,BIW,0A,1,single,1,2,5x6-0A-BIW.json,2,DB_ET_HL_LC_LLx2_SH_UTx4_VLx4,"{""DB"": 1, ""ET"": 1, ""HL"": 1, ""LC"": 1, ""LL"": 2, ""SH"": 1, ""UT"": 4, ""VL"": 4}"
3969,,5x6,5x6-0A-BIX,BIX,0A,1,single,1,2,5x6-0A-BIX.json,2,DB_ET_HL_LC_LRx2_SH_UTx4_VLx4,"{""DB"": 1, ""ET"": 1, ""HL"": 1, ""LC"": 1, ""LR"": 2, ""SH"": 1, ""UT"": 4, ""VL"": 4}"
3970,,5x6,5x6-0A-BIY,BIY,0A,1,single,1,17,5x6-0A-BIY.json,17,DB_ET_HLx2_LC_LLx3_LRx2_SH_UTx4,"{""DB"": 1, ""ET"": 1, ""HL"": 2, ""LC"": 1, ""LL"": 3, ""LR"": 2, ""SH"": 1, ""UT"": 4}"
3971,,5x6,5x6-0A-BJA,BJA,0A,1,single,1,9,5x6-0A-BJA.json,9,DB_ET_HLx2_LC_LL_LRx4_SH_UTx4,"{""DB"": 1, ""ET"": 1, ""HL"": 2, ""LC"": 1, ""LL"": 1, ""LR"": 4, ""SH"": 1, ""UT"": 4}"
3972,,5x6,5x6-0A-BJB,BJB,0A,1,single,1,3,5x6-0A-BJB.json,3,DB_ET_HL_LC_LLx3_SH_UTx4_VLx3,"{""DB"": 1, ""ET"": 1, ""HL"": 1, ""LC"": 1, ""LL"": 3, ""SH"": 1, ""UT"": 4, ""VL"": 3}"
3973,,5x6,5x6-0A-BJC,BJC,0A,1,single,1,7,5x6-0A-BJC.json,7,ET_HL_LLx3_LR_RC_SH_UTx6_VL,"{""ET"": 1, ""HL"": 1, ""LL"": 3, ""LR"": 1, ""RC"": 1, ""SH"": 1, ""UT"": 6, ""VL"": 1}"
3974,,5x6,5x6-0A-BJD,BJD,0A,1,single,1,3,5x6-0A-BJD.json,3,DB_ET_HL_LC_LL_LR_SH_UTx4_VLx4,"{""DB"": 1, ""ET"": 1, ""HL"": 1, ""LC"": 1, ""LL"": 1, ""LR"": 1, ""SH"": 1, ""UT"": 4, ""VL"": 4}"
3975,,5x6,5x6-0A-BJE,BJE,0A,1,single,1,10,5x6-0A-BJE.json,10,DB_ET_HL_LC_LLx2_LR_SH_UTx4_VLx3,"{""DB"": 1, ""ET"": 1, ""HL"": 1, ""LC"": 1, ""LL"": 2, ""LR"": 1, ""SH"": 1, ""UT"": 4, ""VL"": 3}"
3976,,5x6,5x6-0A-BJF,BJF,0A,1,single,1,13,5x6-0A-BJF.json,13,DB_ET_HL_LC_LL_LRx2_SH_UTx4_VLx3,"{""DB"": 1, ""ET"": 1, ""HL"": 1, ""LC"": 1, ""LL"": 1, ""LR"": 2, ""SH"": 1, ""UT"": 4, ""VL"": 3}"
3977,,5x6,5x6-0A-BJG,BJG,0A,1,single,1,3,5x6-0A-BJG.json,3,DB_ET_LC_LLx2_LRx4_SH_UTx4_VL,"{""DB"": 1, ""ET"": 1, ""LC"": 1, ""LL"": 2, ""LR"": 4, ""SH"": 1, ""UT"": 4, ""VL"": 1}"
3978,,5x6,5x6-0A-BJH,BJH,0A,1,single,1,4,5x6-0A-BJH.json,4,DB_ET_LC_LLx3_LRx4_SH_UTx4,"{""DB"": 1, ""ET"": 1, ""LC"": 1, ""LL"": 3, ""LR"": 4, ""SH"": 1, ""UT"": 4}"
3979,,5x6,5x6-0A-BJI,BJI,0A,1,single,1,3,5x6-0A-BJI.json,3,ET_HLx5_LC_LLx2_SH_UTx4_VL,"{""ET"": 1, ""HL"": 5, ""LC"": 1, ""LL"": 2, ""SH"": 1, ""UT"": 4, ""VL"": 1}"
3980,,5x6,5x6-0A-BJJ,BJJ,0A,1,single,1,5,5x6-0A-BJJ.json,5,ET_HLx4_LC_LLx2_SH_UTx4_VLx2,"{""ET"": 1, ""HL"": 4, ""LC"": 1, ""LL"": 2, ""SH"": 1, ""UT"": 4, ""VL"": 2}"
3981,,5x6,5x6-0A-BJK,BJK,0A,1,single,1,2,5x6-0A-BJK.json,2,ET_HLx4_LC_LLx3_SH_UTx4_VL,"{""ET"": 1, ""HL"": 4, ""LC"": 1, ""LL"": 3, ""SH"": 1, ""UT"": 4, ""VL"": 1}"
3982,,5x6,5x6-0A-BJL,BJL,0A,1,single,1,3,5x6-0A-BJL.json,3,ET_HLx4_LC_LRx4_SH_UTx4,"{""ET"": 1, ""HL"": 4, ""LC"": 1, ""LR"": 4, ""SH"": 1, ""UT"": 4}"
3983,,5x6,5x6-0A-BJM,BJM,0A,1,single,1,7,5x6-0A-BJM.json,7,ET_HLx4_LC_LL_LR_SH_UTx4_VLx2,"{""ET"": 1, ""HL"": 4, ""LC"": 1, ""LL"": 1, ""LR"": 1, ""SH"": 1, ""UT"": 4, ""VL"": 2}"
3984,,5x6,5x6-0A-BJN,BJN,0A,1,single,1,5,5x6-0A-BJN.json,5,ET_HL_LLx3_LRx2_RC_SH_UTx6,"{""ET"": 1, ""HL"": 1, ""LL"": 3, ""LR"": 2, ""RC"": 1, ""SH"": 1, ""UT"": 6}"
3985,,5x6,5x6-0A-BJO,BJO,0A,1,single,1,9,5x6-0A-BJO.json,9,ET_HLx4_LC_LLx2_LR_SH_UTx4_VL,"{""ET"": 1, ""HL"": 4, ""LC"": 1, ""LL"": 2, ""LR"": 1, ""SH"": 1, ""UT"": 4, ""VL"": 1}"
3986,,5x6,5x6-0A-BJP,BJP,0A,1,single,1,14,5x6-0A-BJP.json,14,ET_HLx3_LC_LL_LR_SH_UTx4_VLx3,"{""ET"": 1, ""HL"": 3, ""LC"": 1, ""LL"": 1, ""LR"": 1, ""SH"": 1, ""UT"": 4, ""VL"": 3}"
3987,,5x6,5x6-0A-BJQ,BJQ,0A,1,single,1,5,5x6-0A-BJQ.json,5,ET_HLx3_LC_LRx3_SH_UTx4_VLx2,"{""ET"": 1, ""HL"": 3, ""LC"": 1, ""LR"": 3, ""SH"": 1, ""UT"": 4, ""VL"": 2}"
3988,,5x6,5x6-0A-BJR,BJR,0A,1,single,1,4,5x6-0A-BJR.json,4,ET_HLx3_LC_LL_LRx4_SH_UTx4,"{""ET"": 1, ""HL"": 3, ""LC"": 1, ""LL"": 1, ""LR"": 4, ""SH"": 1, ""UT"": 4}"
3989,,5x6,5x6-0A-BJT,BJT,0A,1,single,1,10,5x6-0A-BJT.json,10,ET_HLx3_LC_LL_LRx2_SH_UTx4_VLx2,"{""ET"": 1, ""HL"": 3, ""LC"": 1, ""LL"": 1, ""LR"": 2, ""SH"": 1, ""UT"": 4, ""VL"": 2}"
3990,,5x6,5x6-0A-BJU,BJU,0A,1,single,1,14,5x6-0A-BJU.json,14,ET_HLx3_LC_LLx2_LRx2_SH_UTx4_VL,"{""ET"": 1, ""HL"": 3, ""LC"": 1, ""LL"": 2, ""LR"": 2, ""SH"": 1, ""UT"": 4, ""VL"": 1}"
3991,,5x6,5x6-0A-BJV,BJV,0A,1,single,1,12,5x6-0A-BJV.json,12,ET_HLx3_LC_LL_LRx3_SH_UTx4_VL,"{""ET"": 1, ""HL"": 3, ""LC"": 1, ""LL"": 1, ""LR"": 3, ""SH"": 1, ""UT"": 4, ""VL"": 1}"
3992,,5x6,5x6-0A-BJW,BJW,0A,1,single,1,11,5x6-0A-BJW.json,11,ET_HLx3_LC_LLx2_LRx3_SH_UTx4,"{""ET"": 1, ""HL"": 3, ""LC"": 1, ""LL"": 2, ""LR"": 3, ""SH"": 1, ""UT"": 4}"
3993,,5x6,5x6-0A-BJX,BJX,0A,1,single,1,3,5x6-0A-BJX.json,3,ET_HLx2_LC_LLx3_SH_UTx4_VLx3,"{""ET"": 1, ""HL"": 2, ""LC"": 1, ""LL"": 3, ""SH"": 1, ""UT"": 4, ""VL"": 3}"
3994,,5x6,5x6-0A-BJY,BJY,0A,1,single,1,7,5x6-0A-BJY.json,7,ET_HL_LLx2_LRx3_RC_SH_UTx6,"{""ET"": 1, ""HL"": 1, ""LL"": 2, ""LR"": 3, ""RC"": 1, ""SH"": 1, ""UT"": 6}"
3995,,5x6,5x6-0A-BJZ,BJZ,0A,1,single,1,8,5x6-0A-BJZ.json,8,ET_HLx2_LC_LLx4_SH_UTx4_VLx2,"{""ET"": 1, ""HL"": 2, ""LC"": 1, ""LL"": 4, ""SH"": 1, ""UT"": 4, ""VL"": 2}"
3996,,5x6,5x6-0A-BKA,BKA,0A,1,single,1,9,5x6-0A-BKA.json,9,ET_HLx2_LC_LLx2_LR_SH_UTx4_VLx3,"{""ET"": 1, ""HL"": 2, ""LC"": 1, ""LL"": 2, ""LR"": 1, ""SH"": 1, ""UT"": 4, ""VL"": 3}"
3997,,5x6,5x6-0A-BKB,BKB,0A,1,single,1,9,5x6-0A-BKB.json,9,ET_HLx2_LC_LL_LRx2_SH_UTx4_VLx3,"{""ET"": 1, ""HL"": 2, ""LC"": 1, ""LL"": 1, ""LR"": 2, ""SH"": 1, ""UT"": 4, ""VL"": 3}"
3998,,5x6,5x6-0A-BKC,BKC,0A,1,single,1,16,5x6-0A-BKC.json,16,ET_HLx2_LC_LLx3_LR_SH_UTx4_VLx2,"{""ET"": 1, ""HL"": 2, ""LC"": 1, ""LL"": 3, ""LR"": 1, ""SH"": 1, ""UT"": 4, ""VL"": 2}"
3999,,5x6,5x6-0A-BKD,BKD,0A,1,single,1,18,5x6-0A-BKD.json,18,ET_HLx2_LC_LL_LRx3_SH_UTx4_VLx2,"{""ET"": 1, ""HL"": 2, ""LC"": 1, ""LL"": 1, ""LR"": 3, ""SH"": 1, ""UT"": 4, ""VL"": 2}"
4000,,5x6,5x6-0A-BKF,BKF,0A,1,single,1,6,5x6-0A-BKF.json,6,ET_HLx2_LC_LLx4_LR_SH_UTx4_VL,"{""ET"": 1, ""HL"": 2, ""LC"": 1, ""LL"": 4, ""LR"": 1, ""SH"": 1, ""UT"": 4, ""VL"": 1}"
4001,,5x6,5x6-0A-BKG,BKG,0A,1,single,1,16,5x6-0A-BKG.json,16,ET_HLx2_LC_LLx3_LRx2_SH_UTx4_VL,"{""ET"": 1, ""HL"": 2, ""LC"": 1, ""LL"": 3, ""LR"": 2, ""SH"": 1, ""UT"": 4, ""VL"": 1}"
4002,,5x6,5x6-0A-BKI,BKI,0A,1,single,1,14,5x6-0A-BKI.json,14,ET_HLx2_LC_LLx2_LRx4_SH_UTx4,"{""ET"": 1, ""HL"": 2, ""LC"": 1, ""LL"": 2, ""LR"": 4, ""SH"": 1, ""UT"": 4}"
4003,,5x6,5x6-0A-BKJ,BKJ,0A,1,single,1,2,5x6-0A-BKJ.json,2,ET_HLx2_LCx3_LR_SH_UTx6_VL,"{""ET"": 1, ""HL"": 2, ""LC"": 3, ""LR"": 1, ""SH"": 1, ""UT"": 6, ""VL"": 1}"
4004,,5x6,5x6-0A-BKL,BKL,0A,1,single,1,6,5x6-0A-BKL.json,6,ET_HL_LC_LLx3_LR_SH_UTx4_VLx3,"{""ET"": 1, ""HL"": 1, ""LC"": 1, ""LL"": 3, ""LR"": 1, ""SH"": 1, ""UT"": 4, ""VL"": 3}"
4005,,5x6,5x6-0A-BKM,BKM,0A,1,single,1,3,5x6-0A-BKM.json,3,ET_HL_LC_LL_LRx3_SH_UTx4_VLx3,"{""ET"": 1, ""HL"": 1, ""LC"": 1, ""LL"": 1, ""LR"": 3, ""SH"": 1, ""UT"": 4, ""VL"": 3}"
4006,,5x6,5x6-0A-BKN,BKN,0A,1,single,1,9,5x6-0A-BKN.json,9,ET_HL_LC_LL_LRx4_SH_UTx4_VLx2,"{""ET"": 1, ""HL"": 1, ""LC"": 1, ""LL"": 1, ""LR"": 4, ""SH"": 1, ""UT"": 4, ""VL"": 2}"
4007,,5x6,5x6-0A-BKO,BKO,0A,1,single,1,7,5x6-0A-BKO.json,7,ET_HL_LC_LLx2_LRx2_SH_UTx4_VLx3,"{""ET"": 1, ""HL"": 1, ""LC"": 1, ""LL"": 2, ""LR"": 2, ""SH"": 1, ""UT"": 4, ""VL"": 3}"
4008,,5x6,5x6-0A-BKP,BKP,0A,1,single,1,11,5x6-0A-BKP.json,11,ET_HL_LC_LLx2_LRx3_SH_UTx4_VLx2,"{""ET"": 1, ""HL"": 1, ""LC"": 1, ""LL"": 2, ""LR"": 3, ""SH"": 1, ""UT"": 4, ""VL"": 2}"
4009,,5x6,5x6-0A-BKQ,BKQ,0A,1,single,1,7,5x6-0A-BKQ.json,7,ET_HL_LC_LLx4_LRx2_SH_UTx4_VL,"{""ET"": 1, ""HL"": 1, ""LC"": 1, ""LL"": 4, ""LR"": 2, ""SH"": 1, ""UT"": 4, ""VL"": 1}"
4010,,5x6,5x6-0A-BKR,BKR,0A,1,single,1,10,5x6-0A-BKR.json,10,ET_HL_LC_LLx3_LRx4_SH_UTx4,"{""ET"": 1, ""HL"": 1, ""LC"": 1, ""LL"": 3, ""LR"": 4, ""SH"": 1, ""UT"": 4}"
4011,,5x6,5x6-0A-BKS,BKS,0A,1,single,1,2,5x6-0A-BKS.json,2,ET_HL_LC_LLx2_LRx5_SH_UTx4,"{""ET"": 1, ""HL"": 1, ""LC"": 1, ""LL"": 2, ""LR"": 5, ""SH"": 1, ""UT"": 4}"
4012,,5x6,5x6-0A-BKT,BKT,0A,1,single,1,11,5x6-0A-BKT.json,11,ET_HL_LC_LLx2_LRx4_SH_UTx4_VL,"{""ET"": 1, ""HL"": 1, ""LC"": 1, ""LL"": 2, ""LR"": 4, ""SH"": 1, ""UT"": 4, ""VL"": 1}"
4013,,5x6,5x6-0A-BKU,BKU,0A,1,single,1,2,5x6-0A-BKU.json,2,DBx2_ET_HL_LCx2_LR_SH_UTx6_VL,"{""DB"": 2, ""ET"": 1, ""HL"": 1, ""LC"": 2, ""LR"": 1, ""SH"": 1, ""UT"": 6, ""VL"": 1}"
4014,,5x6,5x6-0A-BKV,BKV,0A,1,single,1,11,5x6-0A-BKV.json,11,ET_HL_LC_LLx3_LRx3_SH_UTx4_VL,"{""ET"": 1, ""HL"": 1, ""LC"": 1, ""LL"": 3, ""LR"": 3, ""SH"": 1, ""UT"": 4, ""VL"": 1}"
4015,,5x6,5x6-0A-BKW,BKW,0A,1,single,1,3,5x6-0A-BKW.json,3,ET_LC_LLx4_LR_SH_UTx4_VLx3,"{""ET"": 1, ""LC"": 1, ""LL"": 4, ""LR"": 1, ""SH"": 1, ""UT"": 4, ""VL"": 3}"
4016,,5x6,5x6-0A-BKX,BKX,0A,1,single,1,1,5x6-0A-BKX.json,1,ET_LC_LL_LRx5_SH_UTx4_VLx2,"{""ET"": 1, ""LC"": 1, ""LL"": 1, ""LR"": 5, ""SH"": 1, ""UT"": 4, ""VL"": 2}"
4017,,5x6,5x6-0A-BKY,BKY,0A,1,single,1,3,5x6-0A-BKY.json,3,ET_LC_LLx3_LRx2_SH_UTx4_VLx3,"{""ET"": 1, ""LC"": 1, ""LL"": 3, ""LR"": 2, ""SH"": 1, ""UT"": 4, ""VL"": 3}"
4018,,5x6,5x6-0A-BKZ,BKZ,0A,1,single,1,3,5x6-0A-BKZ.json,3,ET_LC_LLx2_LRx4_SH_UTx4_VLx2,"{""ET"": 1, ""LC"": 1, ""LL"": 2, ""LR"": 4, ""SH"": 1, ""UT"": 4, ""VL"": 2}"
4019,,5x6,5x6-0A-BLA,BLA,0A,1,single,1,5,5x6-0A-BLA.json,5,ET_LC_LLx3_LRx3_SH_UTx4_VLx2,"{""ET"": 1, ""LC"": 1, ""LL"": 3, ""LR"": 3, ""SH"": 1, ""UT"": 4, ""VL"": 2}"
4020,,5x6,5x6-0A-BLB,BLB,0A,1,single,1,2,5x6-0A-BLB.json,2,DBx4_ET_HL_LRx3_SH_UTx4_VL,"{""DB"": 4, ""ET"": 1, ""HL"": 1, ""LR"": 3, ""SH"": 1, ""UT"": 4, ""VL"": 1}"
4021,,5x6,5x6-0A-BLC,BLC,0A,1,single,1,6,5x6-0A-BLC.json,6,DBx4_ET_HL_LLx2_LR_SH_UTx4_VL,"{""DB"": 4, ""ET"": 1, ""HL"": 1, ""LL"": 2, ""LR"": 1, ""SH"": 1, ""UT"": 4, ""VL"": 1}"
4022,,5x6,5x6-0A-BLD,BLD,0A,1,single,1,8,5x6-0A-BLD.json,8,DBx4_ET_HL_LL_LRx2_SH_UTx4_VL,"{""DB"": 4, ""ET"": 1, ""HL"": 1, ""LL"": 1, ""LR"": 2, ""SH"": 1, ""UT"": 4, ""VL"": 1}"
4023,,5x6,5x6-0A-BLE,BLE,0A,1,single,1,7,5x6-0A-BLE.json,7,DBx3_ET_HLx3_LLx2_SH_UTx4_VL,"{""DB"": 3, ""ET"": 1, ""HL"": 3, ""LL"": 2, ""SH"": 1, ""UT"": 4, ""VL"": 1}"
4024,,5x6,5x6-0A-BLF,BLF,0A,1,single,1,6,5x6-0A-BLF.json,6,DBx2_ET_HLx2_LCx2_LR_SH_UTx6,"{""DB"": 2, ""ET"": 1, ""HL"": 2, ""LC"": 2, ""LR"": 1, ""SH"": 1, ""UT"": 6}"
4025,,5x6,5x6-0A-BLG,BLG,0A,1,single,1,11,5x6-0A-BLG.json,11,DBx3_ET_HLx2_LRx3_SH_UTx4_VL,"{""DB"": 3, ""ET"": 1, ""HL"": 2, ""LR"": 3, ""SH"": 1, ""UT"": 4, ""VL"": 1}"
4026,,5x6,5x6-0A-BLI,BLI,0A,1,single,1,3,5x6-0A-BLI.json,3,DBx3_ET_HL_LRx4_SH_UTx4_VL,"{""DB"": 3, ""ET"": 1, ""HL"": 1, ""LR"": 4, ""SH"": 1, ""UT"": 4, ""VL"": 1}"
4027,,5x6,5x6-0A-BLJ,BLJ,0A,1,single,1,11,5x6-0A-BLJ.json,11,DBx3_ET_HL_LLx2_LRx2_SH_UTx4_VL,"{""DB"": 3, ""ET"": 1, ""HL"": 1, ""LL"": 2, ""LR"": 2, ""SH"": 1, ""UT"": 4, ""VL"": 1}"
4028,,5x6,5x6-0A-BLK,BLK,0A,1,single,1,10,5x6-0A-BLK.json,10,DBx3_ET_HL_LL_LRx3_SH_UTx4_VL,"{""DB"": 3, ""ET"": 1, ""HL"": 1, ""LL"": 1, ""LR"": 3, ""SH"": 1, ""UT"": 4, ""VL"": 1}"
4029,,5x6,5x6-0A-BLL,BLL,0A,1,single,1,10,5x6-0A-BLL.json,10,DBx2_ET_HLx3_LRx3_SH_UTx4_VL,"{""DB"": 2, ""ET"": 1, ""HL"": 3, ""LR"": 3, ""SH"": 1, ""UT"": 4, ""VL"": 1}"
4030,,5x6,5x6-0A-BLO,BLO,0A,1,single,1,3,5x6-0A-BLO.json,3,DBx2_ET_HLx2_LLx2_SH_UTx4_VLx3,"{""DB"": 2, ""ET"": 1, ""HL"": 2, ""LL"": 2, ""SH"": 1, ""UT"": 4, ""VL"": 3}"
4031,,5x6,5x6-0A-BLP,BLP,0A,1,single,1,9,5x6-0A-BLP.json,9,DBx2_ET_HLx2_LLx3_SH_UTx4_VLx2,"{""DB"": 2, ""ET"": 1, ""HL"": 2, ""LL"": 3, ""SH"": 1, ""UT"": 4, ""VL"": 2}"
4032,,5x6,5x6-0A-BLQ,BLQ,0A,1,single,1,3,5x6-0A-BLQ.json,3,DBx2_ET_HL_LCx2_LL_LR_SH_UTx6,"{""DB"": 2, ""ET"": 1, ""HL"": 1, ""LC"": 2, ""LL"": 1, ""LR"": 1, ""SH"": 1, ""UT"": 6}"
4033,,5x6,5x6-0A-BLR,BLR,0A,1,single,1,3,5x6-0A-BLR.json,3,DBx2_ET_HLx2_LL_LR_SH_UTx4_VLx3,"{""DB"": 2, ""ET"": 1, ""HL"": 2, ""LL"": 1, ""LR"": 1, ""SH"": 1, ""UT"": 4, ""VL"": 3}"
4034,,5x6,5x6-0A-BLW,BLW,0A,1,single,1,12,5x6-0A-BLW.json,12,DBx2_ET_HL_LL_LRx4_SH_UTx4_VL,"{""DB"": 2, ""ET"": 1, ""HL"": 1, ""LL"": 1, ""LR"": 4, ""SH"": 1, ""UT"": 4, ""VL"": 1}"
4035,,5x6,5x6-0A-BLX,BLX,0A,1,single,1,2,5x6-0A-BLX.json,2,DB_ET_HLx5_LLx2_SH_UTx4_VL,"{""DB"": 1, ""ET"": 1, ""HL"": 5, ""LL"": 2, ""SH"": 1, ""UT"": 4, ""VL"": 1}"
4036,,5x6,5x6-0A-BLY,BLY,0A,1,single,1,10,5x6-0A-BLY.json,10,DB_ET_HLx4_LRx3_SH_UTx4_VL,"{""DB"": 1, ""ET"": 1, ""HL"": 4, ""LR"": 3, ""SH"": 1, ""UT"": 4, ""VL"": 1}"
